   8.37758034E-02  0.572467983             Infinity
   8.37758034E-02  0.586430669       1.61319010E+37
   8.37758034E-02  0.600393295       2.01999375E+37
   8.37758034E-02  0.614355922       6359830.00    
   8.37758034E-02  0.628318548       2.60225025E+17
   8.37758034E-02  0.642281175       6670407.00    
   8.37758034E-02  0.656243801             Infinity
   8.37758034E-02  0.670206428       6655023.00    
   8.37758034E-02  0.684169114       8492515.00    
   8.37758034E-02  0.698131740             Infinity
   8.37758034E-02  0.712094367       8339165.00    
   8.37758034E-02  0.726056993       6839391.00    
   8.37758034E-02  0.740019619       1.10473742E+21
   8.37758034E-02  0.753982246       7006795.00    
   8.37758034E-02  0.767944872       7745645.00    
   8.37758034E-02  0.781907558       6725007.50    
   8.37758034E-02  0.795870185       7119897.00    
   8.37758034E-02  0.809832752             Infinity
   8.37758034E-02  0.823795438             Infinity
   8.37758034E-02  0.837758064       7016604.50    
   8.37758034E-02  0.851720691             Infinity
   8.37758034E-02  0.865683317       3.43826821E+20
   8.37758034E-02  0.879646003             Infinity
   8.37758034E-02  0.893608630       5958339.00    
   9.77384448E-02   1.39626348E-02   6757870.00    
   9.77384448E-02   2.79252697E-02   1.39477032E+22
   9.77384448E-02   4.18879017E-02   6289306.00    
   9.77384448E-02   5.58505394E-02         Infinity
   9.77384448E-02   6.98131695E-02   5786990.50    
   9.77384448E-02   8.37758034E-02   6289925.50    
   9.77384448E-02   9.77384448E-02         Infinity
   9.77384448E-02  0.111701079       2.44807197E+14
   9.77384448E-02  0.125663713       5371321.00    
   9.77384448E-02  0.139626339       2.02539292E+32
   9.77384448E-02  0.153588980       1.40769954E+13
   9.77384448E-02  0.167551607             Infinity
   9.77384448E-02  0.181514248             Infinity
   9.77384448E-02  0.195476890       5932157.50    
   9.77384448E-02  0.209439516       4774815.00    
   9.77384448E-02  0.223402157       6031114.50    
   9.77384448E-02  0.237364784             Infinity
   9.77384448E-02  0.251327425       6138012.00    
   9.77384448E-02  0.265290052       1.01013704E+23
   9.77384448E-02  0.279252678       1.10157799E+14
   9.77384448E-02  0.293215334       4533853.00    
   9.77384448E-02  0.307177961       6059676.00    
   9.77384448E-02  0.321140587       4.36706203E+21
   9.77384448E-02  0.335103214       1.72920788E+33
   9.77384448E-02  0.349065870       4380946.50    
   9.77384448E-02  0.363028497       6301026.50    
   9.77384448E-02  0.376991123       4019843.00    
   9.77384448E-02  0.390953779       6324289.50    
   9.77384448E-02  0.404916376       1.11699835E+35
   9.77384448E-02  0.418879032             Infinity
   9.77384448E-02  0.432841659       3602818.25    
